empresa,ano,pos,beneficiaria,setor,porte,faturamento_mi,lucro_real,pd
E1121,2025,1,0,Agropecuaria,Pequena,11.7,0,950.9
E1122,2022,0,1,Comercio,Pequena,13.8,1,77.5
E1122,2025,1,1,Comercio,Pequena,13.8,1,425.1
E1123,2022,0,0,Industria,Pequena,15.38,1,350.4
E1123,2025,1,0,Industria,Pequena,15.38,1,636.9
E1124,2022,0,0,Industria,Pequena,12.85,0,229.8
E1124,2025,1,0,Industria,Pequena,12.85,0,442.7
E1125,2022,0,0,Servicos,Micro,2.24,0,724.9
E1125,2025,1,0,Servicos,Micro,2.24,0,1069.8
E1126,2022,0,1,Agropecuaria,Micro,0.89,0,176.5
E1126,2025,1,1,Agropecuaria,Micro,0.89,0,645.9
E1127,2022,0,1,Comercio,Media,85.04,1,847.5
E1127,2025,1,1,Comercio,Media,85.04,1,1367.5
E1128,2022,0,0,Industria,Pequena,12.52,0,674.7
E1128,2025,1,0,Industria,Pequena,12.52,0,854.7
E1129,2022,0,1,Industria,Pequena,11.83,1,505.2
E1129,2025,1,1,Industria,Pequena,11.83,1,752.1
E1130,2022,0,0,Industria,Pequena,11.51,0,438.1
E1130,2025,1,0,Industria,Pequena,11.51,0,632.6
E1131,2022,0,0,Servicos,Media,22.61,1,734.0
E1131,2025,1,0,Servicos,Media,22.61,1,961.8
E1132,2022,0,1,Agroindustria,Media,77.07,1,816.6
E1132,2025,1,1,Agroindustria,Media,77.07,1,1397.9
E1133,2022,0,1,Agropecuaria,Media,78.97,1,1195.6
E1133,2025,1,1,Agropecuaria,Media,78.97,1,1428.7
E1134,2022,0,0,Industria,Micro,4.37,0,500.8
E1134,2025,1,0,Industria,Micro,4.37,0,590.8
E1135,2022,0,0,Comercio,Micro,4.04,0,411.1
E1135,2025,1,0,Comercio,Micro,4.04,0,418.7
E1136,2022,0,1,Agropecuaria,Media,83.14,1,1016.2
E1136,2025,1,1,Agropecuaria,Media,83.14,1,1274.3
E1137,2022,0,0,Agroindustria,Pequena,14.4,1,496.4
E1137,2025,1,0,Agroindustria,Pequena,14.4,1,715.0
E1138,2022,0,0,Agroindustria,Pequena,5.9,0,294.3
E1138,2025,1,0,Agroindustria,Pequena,5.9,0,585.0
E1139,2022,0,1,Industria,Pequena,10.89,0,948.7
E1139,2025,1,1,Industria,Pequena,10.89,0,1176.4
E1140,2022,0,0,Industria,Media,19.67,0,672.5
E1140,2025,1,0,Industria,Media,19.67,0,825.5
E1141,2022,0,1,Agropecuaria,Pequena,12.22,0,1103.9
E1141,2025,1,1,Agropecuaria,Pequena,12.22,0,1428.9
E1142,2022,0,1,Servicos,Micro,1.52,0,426.1
E1142,2025,1,1,Servicos,Micro,1.52,0,795.5
E1143,2022,0,0,Comercio,Pequena,12.5,0,767.3
E1143,2025,1,0,Comercio,Pequena,12.5,0,755.8
E1144,2022,0,0,Servicos,Pequena,15.71,0,930.7
E1144,2025,1,0,Servicos,Pequena,15.71,0,1118.2
E1145,2022,0,0,Agroindustria,Micro,2.04,0,474.9
E1145,2025,1,0,Agroindustria,Micro,2.04,0,501.6
E1146,2022,0,0,Agroindustria,Micro,3.41,0,509.3
E1146,2025,1,0,Agroindustria,Micro,3.41,0,662.2
E1147,2022,0,0,Comercio,Micro,1.99,0,222.7
E1147,2025,1,0,Comercio,Micro,1.99,0,184.7
E1148,2022,0,1,Agroindustria,Pequena,7.92,1,512.7
E1148,2025,1,1,Agroindustria,Pequena,7.92,1,970.4
E1149,2022,0,0,Agroindustria,Pequena,7.49,0,791.7
E1149,2025,1,0,Agroindustria,Pequena,7.49,0,1072.4
E1150,2022,0,0,Comercio,Pequena,9.57,0,564.0
E1150,2025,1,0,Comercio,Pequena,9.57,0,579.6
E1151,2022,0,0,Comercio,Micro,4.75,0,656.2
E1151,2025,1,0,Comercio,Micro,4.75,0,958.3
E1152,2022,0,0,Agropecuaria,Pequena,6.34,1,716.8
E1152,2025,1,0,Agropecuaria,Pequena,6.34,1,899.5
E1153,2022,0,1,Agropecuaria,Pequena,7.16,1,393.5
E1153,2025,1,1,Agropecuaria,Pequena,7.16,1,739.5
E1154,2022,0,0,Servicos,Media,40.4,0,810.4
E1154,2025,1,0,Servicos,Media,40.4,0,929.7
E1155,2022,0,1,Agropecuaria,Media,53.42,1,1027.9
E1155,2025,1,1,Agropecuaria,Media,53.42,1,1388.8
E1156,2022,0,1,Agropecuaria,Media,72.46,1,848.2
E1156,2025,1,1,Agropecuaria,Media,72.46,1,1246.4
E1157,2022,0,0,Industria,Micro,1.36,0,390.8
E1157,2025,1,0,Industria,Micro,1.36,0,546.8
E1158,2022,0,1,Industria,Micro,3.3,1,461.0
E1158,2025,1,1,Industria,Micro,3.3,1,938.5
E1159,2022,0,0,Agropecuaria,Micro,1.41,0,174.3
E1159,2025,1,0,Agropecuaria,Micro,1.41,0,211.5
E1160,2022,0,1,Comercio,Media,21.57,1,923.6
E1160,2025,1,1,Comercio,Media,21.57,1,1261.8
E1161,2022,0,1,Agropecuaria,Micro,1.84,0,346.0
E1161,2025,1,1,Agropecuaria,Micro,1.84,0,647.4
E1162,2022,0,1,Comercio,Pequena,5.1,0,684.6
E1162,2025,1,1,Comercio,Pequena,5.1,0,1177.7
E1163,2022,0,1,Industria,Media,39.22,1,939.0
E1163,2025,1,1,Industria,Media,39.22,1,1233.2
E1164,2022,0,1,Agropecuaria,Media,63.48,1,821.5
E1164,2025,1,1,Agropecuaria,Media,63.48,1,1154.0
E1165,2022,0,1,Comercio,Media,69.99,1,1052.6
E1165,2025,1,1,Comercio,Media,69.99,1,1548.5
E1166,2022,0,1,Servicos,Pequena,11.42,0,547.3
E1166,2025,1,1,Servicos,Pequena,11.42,0,722.1
E1167,2022,0,0,Comercio,Pequena,8.93,0,677.2
E1167,2025,1,0,Comercio,Pequena,8.93,0,731.1
E1168,2022,0,1,Agroindustria,Media,69.51,1,976.4
E1168,2025,1,1,Agroindustria,Media,69.51,1,1168.3
E1169,2022,0,0,Agropecuaria,Micro,0.5,0,98.4
E1169,2025,1,0,Agropecuaria,Micro,0.5,0,419.7
E1170,2022,0,1,Agroindustria,Media,49.59,1,770.4
E1170,2025,1,1,Agroindustria,Media,49.59,1,942.8
E1171,2022,0,0,Agropecuaria,Micro,0.57,0,379.2
E1171,2025,1,0,Agropecuaria,Micro,0.57,0,624.2
E1172,2022,0,1,Servicos,Media,31.9,1,1118.6
E1172,2025,1,1,Servicos,Media,31.9,1,1412.0
E1173,2022,0,0,Comercio,Pequena,9.91,1,477.2
E1173,2025,1,0,Comercio,Pequena,9.91,1,634.5
E1174,2022,0,0,Comercio,Micro,2.05,0,554.9
E1174,2025,1,0,Comercio,Micro,2.05,0,665.9
E1175,2022,0,1,Agropecuaria,Media,63.98,1,976.8
E1175,2025,1,1,Agropecuaria,Media,63.98,1,1173.7
E1176,2022,0,1,Comercio,Media,78.66,1,1068.9
E1176,2025,1,1,Comercio,Media,78.66,1,1572.1
E1177,2022,0,0,Agropecuaria,Pequena,10.65,0,318.4
E1177,2025,1,0,Agropecuaria,Pequena,10.65,0,597.4
E1178,2022,0,1,Servicos,Pequena,5.21,0,814.6
E1178,2025,1,1,Servicos,Pequena,5.21,0,1248.8
E1179,2022,0,0,Agropecuaria,Media,34.18,0,1080.4
E1179,2025,1,0,Agropecuaria,Media,34.18,0,1330.7
E1180,2022,0,0,Agropecuaria,Micro,4.71,0,590.3
E1180,2025,1,0,Agropecuaria,Micro,4.71,0,617.0
E1181,2022,0,1,Servicos,Media,63.01,1,757.3
E1181,2025,1,1,Servicos,Media,63.01,1,1032.4
E1182,2022,0,0,Agropecuaria,Pequena,7.33,0,809.3
E1182,2025,1,0,Agropecuaria,Pequena,7.33,0,1081.3
E1183,2022,0,1,Comercio,Micro,4.19,1,615.1
E1183,2025,1,1,Comercio,Micro,4.19,1,881.9
E1184,2022,0,1,Agroindustria,Pequena,9.32,1,422.5
E1184,2025,1,1,Agroindustria,Pequena,9.32,1,872.0
E1185,2022,0,1,Industria,Pequena,5.68,0,755.3
E1185,2025,1,1,Industria,Pequena,5.68,0,1104.5
E1186,2022,0,0,Industria,Micro,0.48,1,20.0
E1186,2025,1,0,Industria,Micro,0.48,1,178.5
E1187,2022,0,1,Comercio,Media,45.27,1,824.5
E1187,2025,1,1,Comercio,Media,45.27,1,1120.3
E1188,2022,0,0,Industria,Micro,4.07,0,393.9
E1188,2025,1,0,Industria,Micro,4.07,0,522.4
E1189,2022,0,1,Servicos,Media,66.65,0,1000.3
E1189,2025,1,1,Servicos,Media,66.65,0,1251.5
E1190,2022,0,0,Industria,Micro,4.39,0,421.7
E1190,2025,1,0,Industria,Micro,4.39,0,679.1
E1191,2022,0,0,Servicos,Micro,4.13,0,360.7
E1191,2025,1,0,Servicos,Micro,4.13,0,350.5
E1192,2022,0,1,Agroindustria,Pequena,7.02,1,457.9
E1192,2025,1,1,Agroindustria,Pequena,7.02,1,678.5
E1193,2022,0,0,Agropecuaria,Micro,0.79,0,188.7
E1193,2025,1,0,Agropecuaria,Micro,0.79,0,266.7
E1194,2022,0,1,Industria,Media,48.64,1,709.0
E1194,2025,1,1,Industria,Media,48.64,1,1221.4
E1195,2022,0,0,Servicos,Pequena,11.4,0,740.7
E1195,2025,1,0,Servicos,Pequena,11.4,0,961.9
E1196,2022,0,0,Industria,Micro,2.28,0,429.3
E1196,2025,1,0,Industria,Micro,2.28,0,734.9
E1197,2022,0,0,Agroindustria,Pequena,15.39,0,569.3
E1197,2025,1,0,Agroindustria,Pequena,15.39,0,915.0
E1198,2022,0,0,Industria,Micro,1.56,1,215.0
E1198,2025,1,0,Industria,Micro,1.56,1,411.1
E1199,2022,0,1,Comercio,Micro,2.14,1,607.1
E1199,2025,1,1,Comercio,Micro,2.14,1,991.0
E1200,2022,0,0,Agropecuaria,Media,45.99,0,1095.0
E1200,2025,1,0,Agropecuaria,Media,45.99,0,1308.6
E1201,2022,0,0,Industria,Micro,2.27,0,436.4
E1201,2025,1,0,Industria,Micro,2.27,0,475.0
E1202,2022,0,1,Industria,Pequena,5.34,0,693.8
E1202,2025,1,1,Industria,Pequena,5.34,0,970.5
E1203,2022,0,1,Agropecuaria,Micro,3.44,0,726.2
E1203,2025,1,1,Agropecuaria,Micro,3.44,0,1255.3
E1204,2022,0,0,Agropecuaria,Pequena,12.58,0,759.3
E1204,2025,1,0,Agropecuaria,Pequena,12.58,0,875.0
E1205,2022,0,0,Agroindustria,Pequena,10.35,0,646.7
E1205,2025,1,0,Agroindustria,Pequena,10.35,0,877.1
E1206,2022,0,1,Servicos,Media,24.94,1,1120.5
E1206,2025,1,1,Servicos,Media,24.94,1,1233.9
E1207,2022,0,0,Comercio,Pequena,12.06,0,907.3
E1207,2025,1,0,Comercio,Pequena,12.06,0,1168.5
E1208,2022,0,0,Servicos,Micro,4.44,0,217.7
E1208,2025,1,0,Servicos,Micro,4.44,0,364.9
E1209,2022,0,0,Agropecuaria,Media,17.62,0,838.2
E1209,2025,1,0,Agropecuaria,Media,17.62,0,983.6
E1210,2022,0,1,Servicos,Media,86.99,1,1208.1
E1210,2025,1,1,Servicos,Media,86.99,1,1381.4
E1211,2022,0,0,Agroindustria,Pequena,9.33,0,468.9
E1211,2025,1,0,Agroindustria,Pequena,9.33,0,590.6
E1212,2022,0,0,Agroindustria,Pequena,12.57,0,644.3
E1212,2025,1,0,Agroindustria,Pequena,12.57,0,783.8
E1213,2022,0,1,Agropecuaria,Media,47.53,0,1213.2
E1213,2025,1,1,Agropecuaria,Media,47.53,0,1506.3
E1214,2022,0,1,Industria,Media,80.17,1,975.6
E1214,2025,1,1,Industria,Media,80.17,1,1375.4
E1215,2022,0,0,Industria,Micro,0.6,0,400.1
E1215,2025,1,0,Industria,Micro,0.6,0,460.7
E1216,2022,0,1,Servicos,Pequena,11.73,1,862.4
E1216,2025,1,1,Servicos,Pequena,11.73,1,1177.6
E1217,2022,0,1,Agroindustria,Media,31.29,1,961.1
E1217,2025,1,1,Agroindustria,Media,31.29,1,1032.3
E1218,2022,0,0,Industria,Media,81.64,1,892.1
E1218,2025,1,0,Industria,Media,81.64,1,1313.6
E1219,2022,0,1,Servicos,Micro,1.07,0,295.4
E1219,2025,1,1,Servicos,Micro,1.07,0,602.7
E1220,2022,0,0,Industria,Media,28.12,0,708.7
E1220,2025,1,0,Industria,Media,28.12,0,779.2
E1221,2022,0,0,Industria,Pequena,11.36,0,810.1
E1221,2025,1,0,Industria,Pequena,11.36,0,782.5
E1222,2022,0,1,Servicos,Media,66.9,1,1044.1
E1222,2025,1,1,Servicos,Media,66.9,1,1369.7
E1223,2022,0,1,Agroindustria,Pequena,10.56,0,588.2
E1223,2025,1,1,Agroindustria,Pequena,10.56,0,946.2
E1224,2022,0,1,Comercio,Media,84.38,1,1104.8
E1224,2025,1,1,Comercio,Media,84.38,1,1391.9
E1225,2022,0,1,Industria,Pequena,8.12,1,697.1
E1225,2025,1,1,Industria,Pequena,8.12,1,973.3
E1226,2022,0,1,Agroindustria,Pequena,12.32,1,878.1
E1226,2025,1,1,Agroindustria,Pequena,12.32,1,1354.6
E1227,2022,0,1,Comercio,Media,28.09,1,1030.6
E1227,2025,1,1,Comercio,Media,28.09,1,1501.3
E1228,2022,0,0,Servicos,Pequena,14.3,0,548.1
E1228,2025,1,0,Servicos,Pequena,14.3,0,791.3
E1229,2022,0,0,Agroindustria,Media,62.42,1,719.7
E1229,2025,1,0,Agroindustria,Media,62.42,1,934.6
E1230,2022,0,1,Agropecuaria,Micro,4.38,1,493.3
E1230,2025,1,1,Agropecuaria,Micro,4.38,1,572.3
E1231,2022,0,1,Industria,Micro,1.06,0,206.7
E1231,2025,1,1,Industria,Micro,1.06,0,645.8
E1232,2022,0,0,Industria,Pequena,10.29,0,417.8
E1232,2025,1,0,Industria,Pequena,10.29,0,633.8
E1233,2022,0,1,Servicos,Media,77.7,1,716.5
E1233,2025,1,1,Servicos,Media,77.7,1,1028.9
E1234,2022,0,0,Servicos,Media,86.64,1,677.9
E1234,2025,1,0,Servicos,Media,86.64,1,1155.0
E1235,2022,0,0,Servicos,Pequena,9.78,0,699.1
E1235,2025,1,0,Servicos,Pequena,9.78,0,1001.3
E1236,2022,0,0,Agropecuaria,Pequena,11.75,0,552.0
E1236,2025,1,0,Agropecuaria,Pequena,11.75,0,778.5
E1237,2022,0,0,Comercio,Micro,1.45,0,237.3
E1237,2025,1,0,Comercio,Micro,1.45,0,254.8
E1238,2022,0,1,Agropecuaria,Media,87.21,1,732.5
E1238,2025,1,1,Agropecuaria,Media,87.21,1,1170.5
E1239,2022,0,0,Agropecuaria,Pequena,13.08,0,665.1
E1239,2025,1,0,Agropecuaria,Pequena,13.08,0,806.1
E1240,2022,0,0,Agropecuaria,Pequena,5.79,1,330.1
E1240,2025,1,0,Agropecuaria,Pequena,5.79,1,673.8
E1241,2022,0,0,Agropecuaria,Micro,2.48,0,302.6
E1241,2025,1,0,Agropecuaria,Micro,2.48,0,491.6
E1242,2022,0,0,Comercio,Pequena,7.46,0,621.5
E1242,2025,1,0,Comercio,Pequena,7.46,0,876.5
E1243,2022,0,1,Agroindustria,Media,39.82,1,875.2
E1243,2025,1,1,Agroindustria,Media,39.82,1,1177.0
E1244,2022,0,0,Agroindustria,Pequena,12.18,1,610.3
E1244,2025,1,0,Agroindustria,Pequena,12.18,1,917.0
E1245,2022,0,0,Comercio,Pequena,6.13,0,426.3
E1245,2025,1,0,Comercio,Pequena,6.13,0,601.0
E1246,2022,0,0,Agroindustria,Micro,3.14,0,361.5
E1246,2025,1,0,Agroindustria,Micro,3.14,0,528.7
E1247,2022,0,1,Comercio,Media,48.55,0,1216.0
E1247,2025,1,1,Comercio,Media,48.55,0,1629.4
E1248,2022,0,0,Comercio,Micro,1.4,0,254.0
E1248,2025,1,0,Comercio,Micro,1.4,0,570.0
E1249,2022,0,0,Agropecuaria,Micro,1.14,0,687.0
E1249,2025,1,0,Agropecuaria,Micro,1.14,0,837.5
E1250,2022,0,1,Comercio,Media,69.72,1,837.4
E1250,2025,1,1,Comercio,Media,69.72,1,1217.5
E1251,2022,0,1,Agropecuaria,Pequena,5.18,1,872.7
E1251,2025,1,1,Agropecuaria,Pequena,5.18,1,910.3
E1252,2022,0,1,Industria,Media,76.84,1,750.6
E1252,2025,1,1,Industria,Media,76.84,1,1084.9
E1253,2022,0,0,Industria,Pequena,15.17,0,470.2
E1253,2025,1,0,Industria,Pequena,15.17,0,761.9
E1254,2022,0,1,Agropecuaria,Media,73.62,1,1065.7
E1254,2025,1,1,Agropecuaria,Media,73.62,1,1345.7
E1255,2022,0,1,Industria,Pequena,10.48,1,540.5
E1255,2025,1,1,Industria,Pequena,10.48,1,785.9
E1256,2022,0,1,Servicos,Pequena,12.34,1,811.0
E1256,2025,1,1,Servicos,Pequena,12.34,1,1333.6
E1257,2022,0,1,Agropecuaria,Media,37.07,1,803.6
E1257,2025,1,1,Agropecuaria,Media,37.07,1,1150.0
E1258,2022,0,0,Agropecuaria,Pequena,9.56,0,746.8
E1258,2025,1,0,Agropecuaria,Pequena,9.56,0,875.7
E1259,2022,0,0,Industria,Media,22.07,1,687.5
E1259,2025,1,0,Industria,Media,22.07,1,826.6
E1260,2022,0,0,Agropecuaria,Micro,0.93,0,184.0
E1260,2025,1,0,Agropecuaria,Micro,0.93,0,275.4
E1261,2022,0,1,Industria,Media,16.44,1,836.2
E1261,2025,1,1,Industria,Media,16.44,1,1057.6
E1262,2022,0,0,Agropecuaria,Micro,1.62,0,371.1
E1262,2025,1,0,Agropecuaria,Micro,1.62,0,584.9
E1263,2022,0,0,Industria,Micro,0.69,0,243.2
E1263,2025,1,0,Industria,Micro,0.69,0,195.8
E1264,2022,0,0,Agroindustria,Pequena,5.23,0,736.5
E1264,2025,1,0,Agroindustria,Pequena,5.23,0,946.3
E1265,2022,0,0,Industria,Media,68.89,0,1074.5
E1265,2025,1,0,Industria,Media,68.89,0,1197.4
E1266,2022,0,1,Industria,Pequena,10.61,0,847.9
E1266,2025,1,1,Industria,Pequena,10.61,0,1343.3
E1267,2022,0,0,Servicos,Micro,1.15,0,503.0
E1267,2025,1,0,Servicos,Micro,1.15,0,535.5
E1268,2022,0,1,Agropecuaria,Pequena,15.56,1,668.8
E1268,2025,1,1,Agropecuaria,Pequena,15.56,1,958.0
E1269,2022,0,0,Industria,Pequena,4.82,0,652.6
E1269,2025,1,0,Industria,Pequena,4.82,0,896.2
E1270,2022,0,0,Comercio,Pequena,6.97,0,560.4
E1270,2025,1,0,Comercio,Pequena,6.97,0,656.4
E1271,2022,0,1,Servicos,Pequena,12.61,1,879.2
E1271,2025,1,1,Servicos,Pequena,12.61,1,1083.4
E1272,2022,0,0,Agropecuaria,Micro,2.09,0,334.1
E1272,2025,1,0,Agropecuaria,Micro,2.09,0,555.6
E1273,2022,0,0,Agroindustria,Micro,1.37,0,392.9
E1273,2025,1,0,Agroindustria,Micro,1.37,0,540.8
E1274,2022,0,0,Industria,Pequena,10.31,0,798.8
E1274,2025,1,0,Industria,Pequena,10.31,0,832.9
E1275,2022,0,0,Comercio,Pequena,5.75,0,394.0
E1275,2025,1,0,Comercio,Pequena,5.75,0,728.3
E1276,2022,0,0,Agropecuaria,Media,35.59,0,885.8
E1276,2025,1,0,Agropecuaria,Media,35.59,0,959.4
E1277,2022,0,0,Servicos,Micro,1.3,0,375.9
E1277,2025,1,0,Servicos,Micro,1.3,0,584.1
E1278,2022,0,0,Agropecuaria,Pequena,9.68,0,381.2
E1278,2025,1,0,Agropecuaria,Pequena,9.68,0,523.3
E1279,2022,0,1,Agropecuaria,Media,33.39,1,997.2
E1279,2025,1,1,Agropecuaria,Media,33.39,1,1296.1
E1280,2022,0,1,Agroindustria,Pequena,11.57,0,672.8
E1280,2025,1,1,Agroindustria,Pequena,11.57,0,861.8
E1281,2022,0,1,Industria,Media,42.93,0,869.9
E1281,2025,1,1,Industria,Media,42.93,0,1054.6
E1282,2022,0,1,Servicos,Pequena,11.06,1,610.9
E1282,2025,1,1,Servicos,Pequena,11.06,1,1055.9
E1283,2022,0,0,Agropecuaria,Micro,4.62,0,525.4
E1283,2025,1,0,Agropecuaria,Micro,4.62,0,330.3
E1284,2022,0,0,Comercio,Pequena,12.53,0,476.3
E1284,2025,1,0,Comercio,Pequena,12.53,0,736.1
E1285,2022,0,1,Servicos,Media,30.4,1,831.0
E1285,2025,1,1,Servicos,Media,30.4,1,1155.1
E1286,2022,0,1,Agroindustria,Media,72.74,1,824.8
E1286,2025,1,1,Agroindustria,Media,72.74,1,1334.2
E1287,2022,0,0,Agroindustria,Micro,3.97,0,380.8
E1287,2025,1,0,Agroindustria,Micro,3.97,0,572.1
E1288,2022,0,0,Servicos,Micro,0.42,0,463.3
E1288,2025,1,0,Servicos,Micro,0.42,0,464.2
E1289,2022,0,0,Agroindustria,Pequena,5.32,0,584.4
E1289,2025,1,0,Agroindustria,Pequena,5.32,0,638.7
E1290,2022,0,0,Agropecuaria,Micro,2.57,0,513.3
E1290,2025,1,0,Agropecuaria,Micro,2.57,0,607.4
E1291,2022,0,0,Agropecuaria,Micro,3.34,0,436.0
E1291,2025,1,0,Agropecuaria,Micro,3.34,0,394.1
E1292,2022,0,0,Servicos,Pequena,13.49,0,362.0
E1292,2025,1,0,Servicos,Pequena,13.49,0,515.2
E1293,2022,0,0,Industria,Pequena,14.67,0,663.7
E1293,2025,1,0,Industria,Pequena,14.67,0,660.1
E1294,2022,0,0,Agropecuaria,Pequena,10.37,0,443.3
E1294,2025,1,0,Agropecuaria,Pequena,10.37,0,748.6
E1295,2022,0,0,Comercio,Media,55.49,0,833.2
E1295,2025,1,0,Comercio,Media,55.49,0,868.2
E1296,2022,0,0,Servicos,Micro,0.61,0,20.0
E1296,2025,1,0,Servicos,Micro,0.61,0,126.1
E1297,2022,0,0,Agropecuaria,Pequena,11.43,0,394.8
E1297,2025,1,0,Agropecuaria,Pequena,11.43,0,790.7
E1298,2022,0,1,Industria,Media,37.81,1,1150.5
E1298,2025,1,1,Industria,Media,37.81,1,1300.8
E1299,2022,0,0,Agroindustria,Micro,1.19,0,203.8
E1299,2025,1,0,Agroindustria,Micro,1.19,0,323.9
E1300,2022,0,0,Servicos,Micro,2.3,0,153.2
E1300,2025,1,0,Servicos,Micro,2.3,0,333.4
E1301,2022,0,0,Agroindustria,Micro,1.7,0,534.3
E1301,2025,1,0,Agroindustria,Micro,1.7,0,559.1
E1302,2022,0,0,Comercio,Pequena,11.65,1,656.8
E1302,2025,1,0,Comercio,Pequena,11.65,1,865.0
E1303,2022,0,1,Servicos,Pequena,12.88,0,595.7
E1303,2025,1,1,Servicos,Pequena,12.88,0,925.9
E1304,2022,0,0,Servicos,Micro,1.22,0,491.1
E1304,2025,1,0,Servicos,Micro,1.22,0,756.3
E1305,2022,0,0,Comercio,Pequena,6.76,0,677.6
E1305,2025,1,0,Comercio,Pequena,6.76,0,910.7
E1306,2022,0,0,Agroindustria,Micro,1.34,0,343.7
E1306,2025,1,0,Agroindustria,Micro,1.34,0,517.9
E1307,2022,0,1,Industria,Pequena,10.71,1,422.0
E1307,2025,1,1,Industria,Pequena,10.71,1,582.4
E1308,2022,0,1,Comercio,Media,65.99,1,1185.1
E1308,2025,1,1,Comercio,Media,65.99,1,1500.8
E1309,2022,0,0,Agropecuaria,Pequena,12.23,0,635.6
E1309,2025,1,0,Agropecuaria,Pequena,12.23,0,980.0
E1310,2022,0,0,Agropecuaria,Pequena,11.78,0,592.6
E1310,2025,1,0,Agropecuaria,Pequena,11.78,0,598.2
E1311,2022,0,0,Comercio,Micro,0.6,0,565.2
E1311,2025,1,0,Comercio,Micro,0.6,0,694.2
E1312,2022,0,1,Comercio,Media,37.13,1,842.0
E1312,2025,1,1,Comercio,Media,37.13,1,1145.0
E1313,2022,0,0,Comercio,Pequena,5.91,0,690.8
E1313,2025,1,0,Comercio,Pequena,5.91,0,773.7
E1314,2022,0,1,Comercio,Media,45.1,1,761.0
E1314,2025,1,1,Comercio,Media,45.1,1,1065.2
E1315,2022,0,1,Servicos,Micro,3.31,1,276.3
E1315,2025,1,1,Servicos,Micro,3.31,1,501.3
E1316,2022,0,0,Agropecuaria,Pequena,11.33,0,530.5
E1316,2025,1,0,Agropecuaria,Pequena,11.33,0,760.8
E1317,2022,0,0,Agropecuaria,Pequena,5.06,0,514.1
E1317,2025,1,0,Agropecuaria,Pequena,5.06,0,440.5
E1318,2022,0,0,Industria,Pequena,9.5,0,770.0
E1318,2025,1,0,Industria,Pequena,9.5,0,978.9
E1319,2022,0,1,Agropecuaria,Media,49.25,1,609.4
E1319,2025,1,1,Agropecuaria,Media,49.25,1,1001.0
E1320,2022,0,1,Agroindustria,Pequena,9.49,0,512.1
E1320,2025,1,1,Agroindustria,Pequena,9.49,0,766.6
E1321,2022,0,1,Servicos,Micro,3.62,0,759.3
E1321,2025,1,1,Servicos,Micro,3.62,0,1008.6
E1322,2022,0,1,Servicos,Pequena,9.92,1,911.0
E1322,2025,1,1,Servicos,Pequena,9.92,1,1352.5
E1323,2022,0,0,Agroindustria,Media,69.45,1,343.6
E1323,2025,1,0,Agroindustria,Media,69.45,1,556.1
E1324,2022,0,0,Servicos,Pequena,15.92,0,604.3
E1324,2025,1,0,Servicos,Pequena,15.92,0,519.9
E1325,2022,0,0,Comercio,Micro,4.33,0,289.7
E1325,2025,1,0,Comercio,Micro,4.33,0,437.2
E1326,2022,0,0,Agropecuaria,Micro,1.7,0,448.5
E1326,2025,1,0,Agropecuaria,Micro,1.7,0,646.6
E1327,2022,0,1,Agropecuaria,Micro,0.6,0,572.8
E1327,2025,1,1,Agropecuaria,Micro,0.6,0,805.1
E1328,2022,0,1,Industria,Pequena,9.47,1,462.2
E1328,2025,1,1,Industria,Pequena,9.47,1,744.0
E1329,2022,0,1,Servicos,Media,33.39,1,923.0
E1329,2025,1,1,Servicos,Media,33.39,1,1277.8
E1330,2022,0,0,Industria,Media,26.17,0,1154.5
E1330,2025,1,0,Industria,Media,26.17,0,1420.4
E1331,2022,0,1,Comercio,Micro,4.23,1,330.9
E1331,2025,1,1,Comercio,Micro,4.23,1,712.5
E1332,2022,0,1,Industria,Media,42.21,0,840.8
E1332,2025,1,1,Industria,Media,42.21,0,1281.0
E1333,2022,0,1,Agropecuaria,Pequena,11.53,1,622.8
E1333,2025,1,1,Agropecuaria,Pequena,11.53,1,952.7
E1334,2022,0,0,Agroindustria,Media,26.12,1,811.0
E1334,2025,1,0,Agroindustria,Media,26.12,1,980.7
E1335,2022,0,1,Agropecuaria,Media,75.87,1,998.3
E1335,2025,1,1,Agropecuaria,Media,75.87,1,1388.7
E1336,2022,0,0,Servicos,Micro,0.74,0,610.0
E1336,2025,1,0,Servicos,Micro,0.74,0,699.4
E1337,2022,0,0,Industria,Pequena,8.62,0,707.3
E1337,2025,1,0,Industria,Pequena,8.62,0,863.1
E1338,2022,0,0,Agroindustria,Pequena,10.98,0,356.5
E1338,2025,1,0,Agroindustria,Pequena,10.98,0,434.4
E1339,2022,0,0,Servicos,Media,42.27,0,922.5
E1339,2025,1,0,Servicos,Media,42.27,0,1164.2
E1340,2022,0,0,Servicos,Pequena,11.24,0,782.7
E1340,2025,1,0,Servicos,Pequena,11.24,0,1031.3
E1341,2022,0,1,Industria,Media,19.81,0,1561.1
E1341,2025,1,1,Industria,Media,19.81,0,1900.3
E1342,2022,0,0,Agroindustria,Pequena,15.48,0,806.1
E1342,2025,1,0,Agroindustria,Pequena,15.48,0,1168.3
E1343,2022,0,0,Comercio,Micro,1.49,0,431.9
E1343,2025,1,0,Comercio,Micro,1.49,0,514.4
E1344,2022,0,1,Agroindustria,Pequena,14.92,1,839.8
E1344,2025,1,1,Agroindustria,Pequena,14.92,1,1114.4
